dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,icq,nof,nom,wmc,gc,rb
1,0,1,0.0,0.0,10,0,2,0,0,2,2,0,0
1,0,2,0.0,0.0,4,0,0,0,0,2,2,0,0
1,0,1,-1.0,0.0,18,0,0,0,0,0,0,0,0
1,0,1,0.0,0.0,11,0,4,0,0,3,3,0,0
1,0,1,0.0,0.0,14,0,4,0,0,4,4,0,0
1,0,3,0.0,0.0,13,0,2,0,0,4,4,0,0
1,0,3,,0.0,4,0,0,0,0,1,1,0,0
2,0,3,0.0,0.0,25,0,6,0,0,5,5,0,0
1,0,0,0.0,0.0,8,0,0,0,0,2,2,0,0
1,0,2,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
3,1,4,0.0,0.0,13,0,5,0,1,3,4,0,0
1,0,1,0.0,0.0,8,0,0,0,0,2,2,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,0,2,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,2,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,2,0.0,0.0,8,0,1,0,0,2,2,0,0
3,0,6,0.0,0.1875,164,0,12,2,2,8,14,0,0
1,0,2,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,2,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,1,0.0,0.0,8,0,0,0,0,2,2,0,0
2,1,12,0.0,0.95471025,243,0,41,0,23,24,47,1,0
4,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,4,0.0,0.41666666,22,0,3,0,3,4,5,0,0
1,0,0,,0.0,8,0,2,0,0,1,2,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
3,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,2,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,0,,0.0,7,0,2,0,0,1,1,0,0
1,0,0,,0.0,7,0,2,0,0,1,1,0,0
2,0,4,0.0,0.93333334,49,0,3,0,2,15,16,0,0
1,0,2,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,1,0.0,0.0,8,0,0,0,0,2,2,0,0
1,13,5,0.0,0.0,114,0,19,1,0,9,24,0,0
1,0,2,,0.0,12,0,4,0,0,1,2,0,0
2,10,7,0.0,0.8,65,6,9,0,1,5,16,0,0
1,0,2,,0.0,12,0,4,0,0,1,2,0,0
4,21,11,0.0,0.85714287,30,0,10,0,1,7,7,0,0
3,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,3,,0.0,3,0,0,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,,0.0,6,0,3,0,1,1,1,0,0
1,0,0,-1.0,0.0,53,0,0,0,0,0,0,0,0
1,0,3,,0.0,49,0,0,0,0,1,1,0,0
1,0,1,0.0,0.0,14,0,3,0,0,4,4,0,0
1,0,1,0.0,0.0,23,0,4,0,0,3,6,0,0
3,0,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
2,0,6,0.0,0.0,57,0,3,0,0,18,19,0,0
1,0,3,0.0,0.0,13,0,2,0,0,2,3,0,0
1,0,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,2,0.0,0.0,15,0,3,0,0,2,4,0,0
5,0,3,0.0,0.0,8,0,2,0,0,2,2,0,0
1,0,3,0.0,0.0,4,0,0,0,0,2,2,0,0
2,0,2,,0.0,5,0,1,0,0,1,1,0,0
2,0,12,0.0,1.0,96,0,16,1,2,8,13,0,0
1,0,2,0.0,0.5,10,0,2,0,2,2,2,0,0
1,0,1,-1.0,1.0,5,0,0,0,1,1,1,0,0
3,0,3,0.0,0.0,24,0,7,0,1,7,7,0,0
5,0,5,0.0,0.5,20,0,4,0,2,5,5,0,0
2,1,13,0.0,0.5,36,0,28,0,2,4,11,0,0
3,7,9,0.0,0.90909094,34,0,9,0,1,11,11,0,0
3,0,2,0.0,0.0,89,0,7,1,0,7,7,0,0
1,0,6,0.0,0.4,23,0,4,0,2,5,6,0,0
2,0,3,0.0,0.78571427,28,0,7,0,4,7,7,0,0
3,0,4,0.0,0.0,12,0,3,0,1,3,3,0,0
7,4,18,,0.0,75,0,9,6,0,3,5,0,0
1,5,3,0.0,0.25,23,0,4,0,1,4,5,0,0
1,0,2,,0.5,7,0,1,0,2,1,1,0,0
1,0,1,0.0,0.0,8,0,0,0,0,3,3,0,0
1,4,9,0.0,0.0,68,0,22,0,0,23,24,0,1
3,0,9,0.0,0.3,22,0,7,0,2,5,5,0,0
1,1,5,0.0,0.691358,88,0,11,0,9,9,17,0,0
4,0,4,0.0,0.8666667,48,0,13,0,1,15,15,0,0
4,0,4,,0.0,101,0,2,1,0,1,1,0,0
1,0,1,0.0,0.25,10,0,7,0,2,2,2,0,0
4,0,9,0.0,0.7205882,63,0,16,0,4,17,18,0,0
3,20,47,0.0,0.0,113,0,43,1,0,11,25,0,0
1,0,1,,0.0,4,0,0,0,0,1,1,0,0
1,0,1,0.0,0.0,4,0,0,0,0,2,2,0,0
1,0,3,,0.0,5,0,4,0,0,1,1,0,0
1,0,4,,0.0,5,0,1,0,0,1,1,0,0
1,0,2,,0.0,5,0,1,0,0,1,1,0,0
2,1,11,0.0,0.8333334,262,0,42,1,2,36,53,1,0
1,0,0,-1.0,0.0,106,0,0,13,0,0,0,0,0
1,0,10,,0.0,3,0,0,0,0,1,1,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
5,0,8,0.0,0.0,24,0,8,0,0,6,7,0,0
1,0,1,0.0,0.0,4,0,0,0,0,2,2,0,0
2,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,0,5,,0.0,3,0,0,0,0,1,1,0,0
1,0,1,0.0,0.0,8,0,2,0,0,2,2,0,0
2,0,3,,0.0,5,0,2,0,0,1,1,0,0
2,0,7,0.0,0.25,36,0,12,0,1,4,7,0,0
1,0,1,,0.0,13,0,5,0,0,1,2,0,0
2,0,8,0.0,0.33333334,48,0,20,0,3,6,6,0,0
1,1,3,,0.0,6,0,0,0,0,2,2,0,0
1,2,5,,0.0,36,0,8,0,2,2,10,0,0
1,0,4,,0.0,7,0,3,0,0,1,1,0,0
1,0,4,,0.0,11,0,3,0,0,1,3,0,0
1,0,4,,0.0,12,0,3,0,0,1,3,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,0,14,0.0,0.22222222,55,0,34,0,1,9,15,0,0
1,0,0,-1.0,,3,0,0,0,1,0,0,0,0
1,0,0,,0.0,5,0,2,0,0,1,1,0,0
1,0,0,,0.0,5,0,2,0,0,1,1,0,0
8,1,10,0.0,0.0,108,0,18,1,0,10,15,0,0
1,0,5,,0.0,15,0,4,0,0,1,2,0,0
1,0,5,,0.0,11,0,6,0,0,1,2,0,0
1,0,5,,0.0,13,0,6,0,0,1,3,0,0
1,0,4,,0.0,13,0,5,0,0,1,3,0,0
1,0,3,-1.0,0.0,2,0,0,0,0,0,0,0,0
4,2,13,0.0,0.0,77,0,7,1,0,3,3,0,0
1,0,2,0.0,0.625,68,0,6,0,4,6,14,0,0
2,0,9,0.0,0.0,261,0,17,5,0,40,41,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
2,1,10,0.0,0.96825397,584,0,70,0,2,63,184,1,0
1,0,2,,0.0,10,0,4,0,0,1,2,0,0
3,0,6,0.0,0.0,17,0,3,0,0,5,5,0,0
2,0,3,0.0,0.0,10,0,0,0,1,2,2,0,0
1,0,1,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,1,0.0,0.0,8,0,1,0,0,2,2,0,0
2,0,6,0.0,0.6,60,0,0,0,1,5,5,0,0
5,0,6,0.0,0.0,58,0,16,0,0,6,16,0,0
1,0,0,-1.0,,3,0,0,0,1,0,0,0,0
14,2,22,0.0,0.9250001,707,0,48,12,4,40,56,1,0
4,0,8,0.0,0.0,30,0,10,0,0,8,8,0,0
3,0,7,0.0,0.6,35,0,7,0,1,5,9,0,0
1,0,3,0.0,0.0,8,0,2,0,0,2,2,0,0
1,0,1,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,4,0.0,0.0,11,0,2,0,0,3,3,0,0
5,2,12,0.0,0.5407407,154,0,41,0,5,27,31,0,0
1,0,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
2,6,6,0.0,0.9166667,87,4,1,1,3,12,12,0,0
3,14,11,0.0,0.75,270,16,21,4,2,20,20,0,0
2,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,,0.0,6,0,1,0,0,1,1,0,0
1,8,6,0.0,0.0,36,8,3,0,0,10,11,0,0
3,0,3,,0.0,7,0,4,0,0,1,1,0,0
1,0,1,,0.0,3,0,0,0,0,1,1,0,0
5,0,9,0.0,0.0,27,0,8,0,0,4,6,0,0
1,5,26,0.0,0.95289177,412,0,69,1,134,32,57,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
2,0,2,,0.0,8,0,3,0,0,1,1,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
2,3,6,0.0,0.68421054,97,0,20,0,4,19,26,0,0
2,0,10,0.0,0.0,13,0,8,0,0,2,3,0,0
1,0,5,,0.0,5,0,1,0,0,1,1,0,0
5,0,4,0.0,0.0,22,0,6,0,0,5,5,0,0
4,1,7,0.0,0.0,22,0,10,0,0,3,3,0,0
2,0,3,0.0,0.6666667,14,0,2,0,3,3,3,0,0
2,0,3,,1.0,6,0,1,0,1,1,1,0,0
1,0,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,2,-1.0,,3,0,0,0,1,0,0,0,0
3,0,2,,0.0,7,0,1,0,1,1,1,0,0
1,0,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
7,1,8,0.0,0.0,229,0,14,3,0,10,24,0,0
1,0,2,,0.0,5,0,2,0,0,1,1,0,0
1,0,4,,0.0,15,0,4,0,1,1,3,0,0
1,0,10,0.0,0.7788462,121,0,18,0,8,13,34,0,0
2,1,14,0.0,0.8915094,450,0,92,0,8,53,92,1,0
1,0,3,,0.0,4,0,0,0,0,1,1,0,0
3,1,19,0.0,0.0,57,0,31,1,0,7,8,0,0
1,0,5,0.0,0.5,27,0,6,0,2,3,7,0,0
1,0,1,0.0,0.33333334,16,0,5,0,2,3,3,0,0
1,0,0,0.0,,34,0,3,1,3,0,5,0,0
4,1,3,0.0,0.0,13,0,0,0,0,4,4,0,0
6,0,8,0.0,0.0,16,0,7,0,0,4,4,0,0
1,0,12,0.0,0.0,67,0,37,0,0,9,9,0,0
3,0,7,0.0,0.4107143,96,0,14,0,4,14,27,0,0
2,0,2,0.0,0.5,16,0,4,0,1,2,4,0,0
1,0,1,,0.0,4,0,1,0,0,1,1,0,0
1,0,1,0.0,0.0,12,0,2,0,1,3,3,0,0
2,0,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,3,0.0,0.875,34,0,2,0,8,8,8,0,0
2,0,8,0.0,0.35714287,72,0,15,0,4,7,17,0,0
2,0,7,0.0,0.0,45,0,23,0,0,7,8,0,0
1,0,1,,0.0,13,0,5,0,0,1,3,0,0
4,0,2,0.0,0.41666666,20,0,1,0,3,4,4,0,0
1,0,1,,0.0,8,0,3,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
5,2,10,0.0,0.0,19,0,9,0,0,5,5,0,0
2,0,9,0.0,0.0,151,0,24,0,0,11,14,0,0
1,0,3,,0.0,10,0,2,0,0,1,2,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
6,3,12,0.0,0.0,93,0,23,0,0,16,21,0,0
1,0,0,,0.0,6,0,1,0,0,1,1,0,0
3,41,15,0.0,0.90909094,50,0,11,1,1,11,11,0,0
3,0,4,0.0,0.6,55,0,11,0,5,8,15,0,0
1,0,4,0.0,0.0,11,0,4,0,0,3,3,0,0
2,1,8,0.0,0.6666667,103,0,14,3,1,6,8,0,0
9,6,8,0.0,0.0,79,0,21,1,0,25,25,0,1
3,0,4,0.0,0.0,8,0,2,0,0,2,2,0,0
1,1,2,,0.5,8,0,2,0,1,2,2,0,0
4,0,7,0.0,0.93939394,107,0,27,0,1,33,33,0,0
4,3,7,0.0,0.0,33,0,11,0,1,10,11,0,0
1,0,6,0.0,0.6428572,70,0,11,0,6,7,15,0,0
1,0,1,,0.0,11,0,5,0,0,1,3,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,,0.0,5,0,2,0,0,1,1,0,0
1,0,2,,1.0,6,0,1,0,1,1,1,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,0.0,0.0,12,0,0,0,0,2,2,0,0
1,0,0,,0.0,6,0,1,0,0,1,1,0,0
3,0,2,-1.0,0.33333334,8,0,1,0,3,1,1,0,0
2,0,3,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,,0.0,5,0,2,0,0,1,1,0,0
5,8,4,,0.0,5,0,0,0,0,1,1,0,0
2,0,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,,0.0,6,0,1,0,1,1,2,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
1,0,4,0.0,0.0,19,0,6,0,1,4,5,0,0
1,19,8,0.0,0.0,134,0,32,0,0,12,38,0,0
6,1,9,,0.0,8,0,5,0,0,1,1,0,0
4,35,8,0.0,0.8181818,141,0,2,3,1,11,12,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,0,2,,0.0,5,0,0,0,0,1,1,0,0
2,0,4,,0.0,9,0,5,0,0,1,2,0,0
1,0,3,,0.0,3,0,0,0,0,1,1,0,0
1,0,3,,0.0,5,0,0,0,0,1,1,0,0
4,0,12,0.0,0.0,56,0,9,0,0,3,8,0,0
2,7,12,0.0,0.0,58,0,17,1,0,10,12,0,0
1,0,1,0.0,0.0,11,0,0,0,0,3,3,0,0
1,0,1,0.0,0.0,11,0,0,0,0,3,3,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,,0.0,13,0,6,0,0,1,2,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
2,0,5,0.0,0.0,27,0,6,0,0,3,8,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
3,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,,0.0,10,0,1,0,0,1,2,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,0.0,0.0,8,0,0,0,0,2,2,0,0
1,0,0,0.0,0.0,10,0,1,0,0,2,2,0,0
1,0,2,,0.0,5,0,2,0,0,1,1,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,0,2,,0.0,8,0,2,0,0,1,2,0,0
1,0,8,0.0,0.0,10,0,2,0,0,2,2,0,0
1,0,2,-1.0,,3,0,0,0,1,0,0,0,0
1,0,7,,0.0,5,0,0,0,0,1,1,0,0
1,0,8,0.0,0.0,11,0,3,0,0,2,2,0,0
4,1,24,0.0,0.8648649,536,0,108,3,2,37,56,1,0
5,0,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,6,6,0.0,0.0,26,0,14,0,0,3,7,0,0
1,0,2,0.0,0.54,48,0,1,0,10,5,10,0,0
1,0,2,0.0,0.46875,123,0,15,0,2,16,30,0,0
1,0,1,0.0,0.0,11,0,2,0,0,3,3,0,0
1,0,3,0.0,0.0,18,0,6,0,0,2,4,0,0
1,0,8,0.0,0.0,10,0,2,0,0,2,2,0,0
2,0,9,0.0,0.8,33,0,7,0,3,5,8,0,0
1,0,8,0.0,0.0,10,0,2,0,0,2,2,0,0
1,0,7,,0.0,5,0,0,0,0,1,1,0,0
4,0,6,0.0,0.0,28,0,5,0,0,4,9,0,0
3,0,3,,0.0,5,0,4,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
2,0,1,0.0,0.0,10,0,4,0,0,2,2,0,0
3,0,2,0.0,0.0,9,0,1,0,1,2,2,0,0
1,0,3,,0.0,13,0,0,0,0,1,1,0,0
6,26,17,0.0,0.0,171,0,20,2,0,20,23,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,,0.0,10,0,2,0,0,1,2,0,0
1,48,7,0.0,0.0,13,0,0,0,0,11,11,0,0
1,0,2,0.0,0.0,6,0,2,0,0,2,2,0,0
1,0,3,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,3,,0.0,22,0,0,0,0,1,1,0,0
1,0,3,0.0,0.0,17,0,3,0,0,3,5,0,0
1,0,5,,0.0,14,0,1,0,0,1,1,0,0
1,0,4,,0.0,10,0,4,0,0,1,2,0,0
1,0,3,,0.0,14,0,0,0,0,1,1,0,0
1,0,2,0.0,0.0,8,0,5,0,0,2,2,0,0
5,0,8,0.0,0.0,23,0,3,0,0,3,4,0,0
26,37,41,0.0,0.0,1478,0,6,23,0,23,41,0,0
9,33,22,0.0,0.0,330,14,35,5,0,21,38,0,0
2,1,24,0.0,0.93333334,2021,0,119,0,1,60,124,1,0
2,1,10,0.0,0.7239583,250,0,49,0,6,32,46,0,0
1,0,0,0.0,0.5,21,0,2,0,3,4,4,0,0
1,0,1,0.0,0.0,10,0,2,0,1,2,2,0,0
1,0,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,9,11,0.0,0.8888889,228,0,26,2,1,18,56,1,0
1,0,0,,0.0,6,0,0,0,1,1,1,0,0
3,173,10,0.0,0.9310345,306,0,44,3,1,29,58,1,0
10,8,17,0.0,0.0,80,0,20,2,0,10,19,0,0
1,0,1,0.0,0.0,25,0,2,0,2,3,7,0,0
1,0,5,0.0,0.25,10,0,1,0,2,2,2,0,0
1,25,4,0.0,0.53333336,25,0,5,0,3,5,10,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,0,6,0.0,0.35000002,45,0,8,0,4,5,10,0,0
3,1,7,0.0,0.42857143,32,0,8,0,1,7,9,0,0
7,0,8,0.0,0.1,54,0,10,1,1,10,12,0,0
1,25,30,0.0,0.93333334,200,0,54,1,1,45,57,1,0
2,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,3,0.0,0.0,14,0,3,0,0,4,4,0,0
2,1,18,0.0,0.75757575,536,0,68,0,3,33,90,1,0
2,0,7,0.0,0.0,21,0,6,0,1,5,5,0,0
3,0,4,0.0,0.0,18,0,3,0,2,4,7,0,0
1,0,4,0.0,0.0,10,0,1,0,1,2,2,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,5,0.0,0.0,23,0,12,0,0,3,5,0,0
1,0,3,,0.0,11,0,6,0,0,1,2,0,0
1,0,3,,0.0,9,0,4,0,0,1,2,0,0
1,0,4,0.0,0.5833334,26,0,1,0,2,6,7,0,0
4,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,1,,0.0,14,0,6,0,1,1,4,0,0
5,0,3,0.0,0.0,8,0,1,0,0,2,2,0,0
5,24,25,0.0,0.9,187,0,46,1,2,20,35,0,0
1,0,2,,0.0,6,0,2,0,1,1,1,0,0
1,0,0,,0.0,4,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
1,0,3,,0.0,9,0,4,0,0,1,2,0,0
2,0,2,,0.0,14,0,20,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
2,4,4,0.0,0.7843137,76,0,14,0,3,17,21,0,0
2,0,4,0.0,0.0,40,0,15,0,0,6,8,0,0
4,2,8,0.0,0.25,15,0,3,0,1,4,4,0,0
2,0,4,0.0,0.0,8,0,2,0,0,2,2,0,0
1,0,1,0.0,0.25,10,0,1,0,2,2,2,0,0
2,0,8,,0.0,6,0,7,0,0,1,1,0,0
5,2,13,0.0,0.0,39,0,28,0,0,6,9,0,0
5,1,7,,0.0,5,0,3,0,0,1,1,0,0
1,0,1,0.0,0.375,24,0,3,0,2,4,6,0,0
1,0,1,0.0,0.0,20,0,1,0,1,2,6,0,0
5,0,4,0.0,0.0,17,0,4,0,0,3,3,0,0
2,1,19,0.0,0.9655172,299,0,49,0,4,29,31,0,0
1,0,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
2,0,2,,0.0,5,0,1,0,0,1,1,0,0
1,0,6,0.0,0.33333334,25,0,2,0,4,3,6,0,0
1,0,5,0.0,0.0,12,0,2,0,1,3,3,0,0
3,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,0.0,0.0,12,0,2,0,1,3,3,0,0
4,0,6,0.0,0.0,100,0,20,1,0,12,17,0,0
4,0,7,0.0,0.0,26,0,8,0,0,8,8,0,0
2,0,5,0.0,0.17777778,68,0,26,0,3,15,20,0,0
3,0,9,0.0,0.9270834,123,0,27,0,4,24,27,0,0
4,1,4,,0.0,7,0,0,0,2,1,1,0,0
1,0,2,0.0,0.0,13,0,2,0,0,2,4,0,0
3,0,1,-1.0,0.0,6,0,0,2,0,0,0,0,0
1,0,6,0.0,0.4,23,0,4,0,2,5,6,0,0
2,18,5,0.0,0.9166667,110,28,29,0,6,10,29,0,0
3,0,13,0.0,0.61111116,81,0,28,0,2,9,13,0,0
2,0,0,0.0,0.14285715,23,0,2,0,1,7,8,0,0
1,0,0,,0.0,7,0,2,0,1,1,1,0,0
3,0,5,0.0,0.0,11,0,1,0,0,3,3,0,0
2,0,2,0.0,0.0,12,0,4,0,0,2,2,0,0
3,2,10,0.0,0.5925926,47,0,15,0,3,9,13,0,0
1,4,9,0.0,0.85950416,105,0,13,0,11,11,30,0,0
6,1,12,0.0,0.0,120,0,34,0,0,17,17,0,0
1,0,4,0.0,0.0,53,0,0,0,0,17,17,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
2,0,4,,0.0,9,0,5,0,0,1,2,0,0
2,1,6,0.0,0.61538464,46,0,11,0,2,13,14,0,0
1,0,6,0.0,0.45000002,45,0,7,0,4,5,10,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
4,0,5,0.0,0.0,12,0,5,0,0,3,3,0,0
5,0,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,9,4,0.0,0.71794873,139,0,37,0,3,39,42,0,0
1,0,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
2,2,9,0.0,0.0,27,0,7,0,0,5,8,0,0
1,0,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,2,,0.0,6,0,2,0,0,1,1,0,0
1,0,2,,0.0,7,0,2,0,0,1,1,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
3,0,5,0.0,0.6041667,104,0,14,0,6,8,23,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
8,1,10,0.0,0.0,90,0,21,1,0,9,12,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
2,0,5,0.0,0.29411766,160,0,16,0,2,17,20,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,-1.0,0.0,4,0,0,0,0,1,1,0,0
1,0,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,,0.0,12,0,4,0,0,1,2,0,0
1,0,0,,0.0,13,0,4,0,0,1,2,0,0
1,0,1,,0.0,7,0,3,0,0,1,1,0,0
8,6,28,0.0,0.0,55,0,23,3,0,5,6,0,0
1,0,3,,0.0,7,0,6,0,0,1,1,0,0
2,1,16,0.0,0.8461539,136,0,50,0,3,13,33,0,0
1,0,2,,0.0,13,0,3,0,0,1,2,0,0
1,0,2,,0.0,7,0,2,0,0,1,1,0,0
1,0,4,0.0,0.0,11,0,1,0,1,2,2,0,0
1,0,3,,0.0,7,0,4,0,0,1,1,0,0
1,0,2,,0.0,7,0,2,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
2,0,6,0.0,0.41666666,55,0,13,0,3,4,4,0,0
1,0,0,,0.0,3,0,0,0,0,1,1,0,0
1,0,0,,0.0,6,0,2,0,0,1,1,0,0
2,0,1,0.0,0.5,10,0,2,0,1,2,2,0,0
1,4,10,0.0,0.41666666,51,0,13,0,1,12,14,0,0
4,1,36,0.0,0.0,483,0,91,3,0,60,75,1,0
1,0,1,,0.0,4,0,0,0,0,1,1,0,0
1,0,2,,0.0,5,0,1,0,0,1,1,0,0
1,0,6,0.0,0.0,23,0,7,0,0,2,4,0,0
1,0,5,0.0,0.0,26,0,6,0,0,3,5,0,0
30,233,32,0.0,0.0,524,0,44,12,0,31,66,1,0
1,21,18,0.0,1.0,426,0,30,8,2,15,27,0,0
1,0,5,0.0,0.0,8,0,5,0,0,2,2,0,0
1,0,2,0.0,0.5,38,0,16,0,3,4,9,0,0
1,0,2,,0.0,9,0,1,0,1,2,2,0,0
7,4,37,0.0,0.88571435,340,0,36,8,5,7,11,0,0
2,0,10,0.0,0.42857143,31,0,8,0,2,7,9,0,0
1,0,3,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,4,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,1,5,0.0,0.53333336,36,0,5,0,5,3,8,0,0
1,0,2,,0.0,7,0,4,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,2,,0.0,15,0,5,0,0,1,2,0,0
1,0,3,0.0,0.0,14,0,3,0,0,3,3,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,0,3,,0.0,15,0,5,0,0,1,2,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,0.0,0.25,16,0,1,0,2,2,3,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,,0.0,5,0,2,0,0,1,1,0,0
1,0,2,,0.0,6,0,3,0,0,1,1,0,0
1,0,4,,0.0,5,0,1,0,0,1,1,0,0
1,0,5,0.0,0.0,16,0,3,0,1,4,5,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
4,0,6,0.0,0.0,14,0,2,0,0,3,4,0,0
1,0,2,,0.0,7,0,3,0,0,1,1,0,0
1,0,1,,0.0,9,0,1,0,1,1,2,0,0
1,0,1,,0.0,9,0,1,0,1,1,2,0,0
